"","lhs","rhs","support","confidence","lift","count"
"475","{locationstr=NRT20-C1,hr=17,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"481","{locationstr=NRT12,hr=11,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"482","{locationstr=NRT12,hr=12,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"483","{locationstr=NRT57-C2,hr=3,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"488","{locationstr=NRT57-C2,hr=14,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"492","{locationstr=NRT52,hr=4,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"496","{locationstr=NRT20,hr=3,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"498","{locationstr=NRT20-C1,hr=3,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"499","{locationstr=NRT57-C1,hr=3,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"503","{locationstr=NRT51,hr=6,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"515","{locationstr=NRT20,hr=8,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"522","{locationstr=NRT53,hr=11,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"523","{locationstr=NRT53,hr=14,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"529","{locationstr=NRT20,hr=15,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"533","{locationstr=NRT20,hr=14,device=iOS-Device}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"545","{locationstr=NRT57-C2,hr=20,device=iPhone}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"552","{locationstr=NRT12-C1,hr=19,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"553","{locationstr=NRT51,hr=19,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"554","{locationstr=NRT20,hr=19,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"555","{locationstr=NRT57-C1,hr=19,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"556","{locationstr=NRT12-C1,hr=19,device=PC}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"557","{locationstr=NRT12,hr=19,device=PC}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"567","{locationstr=NRT57-C1,hr=21,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"574","{locationstr=NRT20-C1,hr=21,device=STW2000}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"576","{locationstr=NRT20,hr=18,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"578","{locationstr=NRT12,hr=22,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"580","{locationstr=NRT53,hr=22,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"582","{locationstr=NRT12,hr=23,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"587","{locationstr=NRT12-C1,hr=4,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"589","{locationstr=NRT12-C1,hr=14,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"594","{locationstr=NRT57-C1,hr=0,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"605","{locationstr=NRT53,hr=2,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"606","{locationstr=NRT51,hr=2,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"607","{locationstr=NRT57-C1,hr=2,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"640","{locationstr=NRT57-C1,hr=7,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"643","{locationstr=NRT57-C1,hr=8,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"650","{locationstr=NRT53,hr=13,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"652","{locationstr=NRT51,hr=11,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"653","{locationstr=NRT51,hr=14,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"659","{locationstr=NRT52,hr=15,device=SSPKSample/1.0}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"671","{locationstr=NRT20-C1,hr=18,device=STW2000}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"676","{locationstr=NRT12,hr=23,device=iPhone}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"678","{locationstr=NRT57-C2,hr=23,device=iPad}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"684","{locationstr=NRT12-C1,hr=5,device=iPhone}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"688","{locationstr=NRT12,hr=0,device=PC}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"699","{locationstr=NRT12,hr=1,device=PC}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"708","{locationstr=NRT20-C1,hr=17,device=STW2000}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"751","{locationstr=NRT20-C1,hr=4,device=STW2000}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"761","{locationstr=NRT20-C1,hr=6,device=STW2000}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"780","{locationstr=NRT20-C1,hr=15,device=STW2000}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"784","{locationstr=NRT20-C1,hr=11,device=STW2000}","{result0=Miss}",4.31555325392715e-05,0.666666666666667,2.47782500601492,2
"787","{locationstr=NRT20-C1,hr=14,device=STW2000}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"790","{locationstr=NRT20-C1,hr=12,device=STW2000}","{result0=Miss}",4.31555325392715e-05,1,3.71673750902238,2
"793","{locationstr=NRT20-C1,hr=13,device=STW2000}","{result0=Miss}",4.31555325392715e-05,0.5,1.85836875451119,2
"1","{locationstr=NRT20,hr=20,device=SCV38}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"2","{locationstr=NRT20-C1,hr=2,device=SHV35}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"3","{locationstr=ZRH50,hr=7,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"4","{locationstr=DFW54,hr=9,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"5","{locationstr=NRT12,hr=20,device=SOT31}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"6","{locationstr=NRT51,hr=0,device=SCV37}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"7","{locationstr=ICN50,hr=14,device=iPad}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"8","{locationstr=SEA19,hr=6,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"9","{locationstr=DFW50,hr=12,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"10","{locationstr=LAX3-C1,hr=12,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"11","{locationstr=NRT53,hr=22,device=LGL22}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"12","{locationstr=IAD16,hr=14,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"13","{locationstr=ORD51,hr=6,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"14","{locationstr=NRT57-C1,hr=11,device=SHV31}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"15","{locationstr=DEL51,hr=7,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"16","{locationstr=LAX1,hr=13,device=iPad}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"17","{locationstr=LHR50,hr=22,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"18","{locationstr=NRT53,hr=2,device=KYV35}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"19","{locationstr=NRT20,hr=15,device=KYV33}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"20","{locationstr=NRT12,hr=13,device=SCV31}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"22","{locationstr=YUL62,hr=6,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"23","{locationstr=YUL62,hr=7,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"24","{locationstr=SYD1,hr=14,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"25","{locationstr=SYD1,hr=13,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"26","{locationstr=NRT57-C1,hr=7,device=SOV36}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"27","{locationstr=NRT20-C1,hr=12,device=SOV36}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"29","{locationstr=SFO5,hr=6,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"30","{locationstr=SFO5,hr=7,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"31","{locationstr=SIN5-C1,hr=3,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"32","{locationstr=SIN5-C1,hr=13,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"33","{locationstr=NRT57-C1,hr=23,device=SOV34}","{result0=Miss}",2.15777662696358e-05,0.5,1.85836875451119,1
"34","{locationstr=NRT53,hr=5,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.21%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"35","{locationstr=NRT53,hr=9,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.21%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"36","{locationstr=NRT52,hr=12,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.21%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"37","{locationstr=LAX3,hr=7,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"38","{locationstr=LAX3,hr=15,device=iPad}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"39","{locationstr=LAX3,hr=14,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"40","{locationstr=SIN3,hr=5,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"41","{locationstr=SIN3,hr=15,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"42","{locationstr=SIN3,hr=12,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"43","{locationstr=DFW53,hr=17,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"44","{locationstr=DFW53,hr=3,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"45","{locationstr=DFW53,hr=9,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"46","{locationstr=DFW53,hr=10,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"49","{locationstr=NRT57-C2,hr=20,device=SMARTTVBOX}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"50","{locationstr=EWR52-C1,hr=2,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"52","{locationstr=EWR52-C1,hr=11,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"54","{locationstr=ICN55-C1,hr=21,device=iPad}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"55","{locationstr=ICN55-C1,hr=15,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"57","{locationstr=DFW3,hr=13,device=STW2000}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"58","{locationstr=NRT57-C2,hr=11,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.12.5%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"59","{locationstr=NRT52,hr=4,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.12.5%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"60","{locationstr=NRT52,hr=5,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.12.5%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"61","{locationstr=NRT52,hr=6,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.12.5%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"62","{locationstr=NRT57-C1,hr=12,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.12.5%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"63","{locationstr=KUL50,hr=13,device=SSPKSample/1.0}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"64","{locationstr=KUL50,hr=3,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"65","{locationstr=KUL50,hr=15,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"66","{locationstr=KUL50,hr=15,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"67","{locationstr=KUL50,hr=12,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"68","{locationstr=SEA32,hr=10,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"69","{locationstr=SEA32,hr=15,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"70","{locationstr=SEA32,hr=11,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"72","{locationstr=NRT51,hr=3,device=LGT32}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"73","{locationstr=NRT20-C1,hr=6,device=LGT32}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"74","{locationstr=NRT57-C1,hr=8,device=LGT32}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"75","{locationstr=NRT52,hr=9,device=LGT32}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"76","{locationstr=NRT51,hr=22,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.20%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"77","{locationstr=NRT53,hr=4,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.20%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"78","{locationstr=NRT52,hr=9,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.20%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"79","{locationstr=NRT51,hr=12,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.10.20%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"81","{locationstr=HKG53,hr=23,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"82","{locationstr=HKG53,hr=2,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"83","{locationstr=HKG53,hr=16,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"85","{locationstr=TPE50,hr=17,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"86","{locationstr=TPE50,hr=2,device=PC}","{result0=Miss}",2.15777662696358e-05,0.5,1.85836875451119,1
"88","{locationstr=ICN51,hr=3,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"89","{locationstr=ICN51,hr=7,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"91","{locationstr=ICN51,hr=12,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"93","{locationstr=NRT57-C1,hr=18,device=Generic Tablet}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"94","{locationstr=NRT57-C1,hr=17,device=Generic Tablet}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"95","{locationstr=NRT52,hr=7,device=Generic Tablet}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"96","{locationstr=NRT57-C1,hr=11,device=Generic Tablet}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"97","{locationstr=NRT53,hr=2,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"99","{locationstr=NRT12,hr=9,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"100","{locationstr=NRT57-C1,hr=3,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"102","{locationstr=NRT57-C1,hr=6,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"103","{locationstr=NRT52,hr=7,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"104","{locationstr=NRT57-C1,hr=7,device=C02AS}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"106","{locationstr=NRT53,hr=9,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"107","{locationstr=NRT53,hr=11,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"108","{locationstr=NRT20,hr=10,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"109","{locationstr=NRT20,hr=11,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"110","{locationstr=NRT20,hr=12,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"111","{locationstr=NRT20,hr=13,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"112","{locationstr=NRT57-C1,hr=11,device=BRAVIA 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"113","{locationstr=NRT12-C1,hr=8,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"115","{locationstr=NRT20,hr=6,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"116","{locationstr=NRT52,hr=9,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"119","{locationstr=NRT51,hr=15,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"120","{locationstr=NRT51,hr=11,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"121","{locationstr=NRT57-C1,hr=14,device=Mozilla/5.0%2520(FreeBSD;%2520U;%2520Viera;%2520ja-JP)%2520AppleWebKit/537.11%2520(KHTML,%2520like%2520Gecko)%2520Viera/3.14.14%2520Chrome/23.0.1271.97%2520Safari/537.11%2520SmartTvA/3.0.0%2520/videopass.viera}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"123","{locationstr=NRT57-C2,hr=5,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"124","{locationstr=NRT20,hr=4,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"125","{locationstr=NRT20-C1,hr=16,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"126","{locationstr=NRT20-C1,hr=9,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"127","{locationstr=NRT53,hr=14,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"128","{locationstr=NRT20-C1,hr=15,device=BRAVIA 4K 2015}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"131","{locationstr=TPE52-C1,hr=19,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"132","{locationstr=TPE52-C1,hr=18,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"133","{locationstr=TPE52-C1,hr=3,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"134","{locationstr=TPE52-C1,hr=7,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"135","{locationstr=TPE52-C1,hr=8,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"137","{locationstr=TPE52-C1,hr=11,device=iPhone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"138","{locationstr=TPE52-C1,hr=11,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"139","{locationstr=TPE52-C1,hr=14,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"140","{locationstr=TPE52-C1,hr=13,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"142","{locationstr=HKG51,hr=0,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"143","{locationstr=HKG51,hr=4,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"144","{locationstr=HKG51,hr=3,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"146","{locationstr=HKG51,hr=6,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"147","{locationstr=HKG51,hr=7,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"149","{locationstr=HKG51,hr=10,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"150","{locationstr=HKG51,hr=15,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"151","{locationstr=HKG51,hr=11,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"152","{locationstr=HKG51,hr=14,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"153","{locationstr=HKG51,hr=12,device=Generic Smartphone}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"154","{locationstr=HKG51,hr=13,device=PC}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
"155","{locationstr=NRT57-C1,hr=2,device=AppleTV}","{result0=Miss}",2.15777662696358e-05,0.5,1.85836875451119,1
"156","{locationstr=NRT12,hr=6,device=AppleTV}","{result0=Miss}",2.15777662696358e-05,1,3.71673750902238,1
